164647 particles, 77640 voids.
Void# FileVoid# CoreParticle CoreDens ZoneVol Zone#Part Void#Zones VoidVol Void#Part VoidDensContrast VoidProb
736 63827 113193 3.478357e+00 8.853661e-01 7 1 8.853661e-01 7 1.431590 1.02e-01
737 64425 116000 1.425023e-01 2.567228e+02 448 1 2.567228e+02 448 1.430689 1.02e-01
738 73086 146432 6.493838e-01 2.315706e+01 119 1 2.315706e+01 119 1.430306 1.02e-01
739 36691 47099 3.466946e-01 2.095592e+01 64 1 2.095592e+01 64 1.430178 1.02e-01
740 42990 62726 9.223579e-01 8.824901e+00 47 1 8.824901e+00 47 1.428970 1.03e-01
742 56655 104166 6.339852e-01 1.846534e+01 45 1 1.846534e+01 45 1.423792 1.06e-01
743 42531 61329 1.577286e-01 9.495904e+01 158 1 9.495904e+01 158 1.421666 1.08e-01
744 42139 59325 3.663375e-01 5.521692e+01 132 1 5.521692e+01 132 1.420362 1.08e-01
745 68792 129672 5.639197e-01 1.689592e+01 65 1 1.689592e+01 65 1.419960 1.09e-01
746 75734 160959 1.472631e-01 4.586151e+02 698 1 4.586151e+02 698 1.419083 1.09e-01
747 68715 129307 3.389632e-01 5.642959e+01 136 1 5.642959e+01 136 1.418893 1.09e-01
748 69481 132800 7.678641e-01 5.715257e+00 20 1 5.715257e+00 20 1.418462 1.09e-01
749 64182 114815 2.951629e-01 9.208849e+01 158 1 9.208849e+01 158 1.417884 1.10e-01
750 46097 72296 2.089177e+00 2.965777e+00 25 1 2.965777e+00 25 1.417526 1.10e-01
751 70924 136485 3.596869e-01 7.698228e+01 204 1 7.698228e+01 204 1.415993 1.11e-01
752 1066 1521 1.765701e+00 2.008814e+00 13 1 2.008814e+00 13 1.415215 1.11e-01
753 73076 146255 1.710905e-01 1.978963e+02 403 1 1.978963e+02 403 1.415193 1.11e-01
754 45761 71346 1.434098e+00 5.002794e+00 21 1 5.002794e+00 21 1.414643 1.12e-01
755 22153 28061 3.739025e-01 8.700675e+01 225 1 8.700675e+01 225 1.413632 1.12e-01
756 68982 130269 2.013096e-01 9.331925e+01 99 1 9.331925e+01 99 1.411976 1.13e-01
757 11836 16068 1.128693e+00 3.049352e+00 16 1 3.049352e+00 16 1.410761 1.14e-01
758 1067 1522 3.711612e+00 6.739652e-01 4 1 6.739652e-01 4 1.407908 1.16e-01
759 48050 79490 3.171752e-01 6.038129e+01 96 1 6.038129e+01 96 1.403695 1.19e-01
760 27996 36477 1.053988e+01 3.287898e-01 11 1 3.287898e-01 11 1.402891 1.19e-01
761 49355 84228 9.572456e-01 7.050752e+00 27 1 7.050752e+00 27 1.402637 1.20e-01
762 74015 152250 1.261099e+00 5.760008e+00 25 1 5.760008e+00 25 1.401018 1.21e-01
763 55704 101481 3.533055e+00 9.344373e-01 6 1 9.344373e-01 6 1.398453 1.22e-01
764 72134 141822 3.816090e-01 3.653588e+01 70 1 3.653588e+01 70 1.398366 1.22e-01
765 77593 164529 2.366604e-01 7.715687e+01 176 1 7.715687e+01 176 1.398233 1.22e-01
766 2000 2856 2.056247e+00 2.264095e+00 16 1 2.264095e+00 16 1.397491 1.23e-01
767 47507 77710 4.665824e-01 8.891887e+00 20 1 8.891887e+00 20 1.397349 1.23e-01
768 42782 62135 2.431444e-01 4.025271e+01 78 1 4.025271e+01 78 1.396803 1.23e-01
769 9153 12347 7.964814e-01 2.458504e+01 104 1 2.458504e+01 104 1.396511 1.24e-01
770 7421 9471 4.102917e+00 3.456604e-01 3 1 3.456604e-01 3 1.394666 1.25e-01
771 53301 96273 7.690907e-01 5.891466e+01 222 1 5.891466e+01 222 1.393006 1.26e-01
772 69936 133928 7.299563e-01 6.825108e+00 25 1 6.825108e+00 25 1.392301 1.27e-01
773 54628 98853 1.485397e+00 8.363128e-01 2 1 8.363128e-01 2 1.390475 1.28e-01
774 52803 95035 5.138943e-01 1.722554e+01 45 1 1.722554e+01 45 1.388919 1.29e-01
775 51286 91125 7.912813e-01 7.453786e+00 35 1 7.453786e+00 35 1.383473 1.33e-01
776 42121 59175 4.435087e-01 1.262606e+02 453 1 1.262606e+02 453 1.382931 1.33e-01
777 2696 3740 3.297429e+00 1.083057e+00 5 1 1.083057e+00 5 1.382708 1.33e-01
778 44650 67276 1.093365e+00 3.211227e+00 17 1 3.211227e+00 17 1.381466 1.34e-01
779 48402 80219 2.130488e+00 1.686825e+00 8 1 1.686825e+00 8 1.380596 1.35e-01
780 42067 58900 1.437070e+00 9.653040e-01 3 1 9.653040e-01 3 1.380450 1.35e-01
781 2988 4070 2.177471e+00 8.925158e-01 6 1 8.925158e-01 6 1.380145 1.35e-01
782 41417 56567 9.448051e-01 2.670589e+00 12 1 2.670589e+00 12 1.378747 1.36e-01
783 3072 4274 6.912696e-01 1.777136e+01 50 1 1.777136e+01 50 1.378444 1.37e-01
784 55791 101647 5.566846e-01 1.041689e+01 38 1 1.041689e+01 38 1.377012 1.38e-01
785 72069 141489 2.335244e-01 1.427377e+02 218 1 1.427377e+02 218 1.376894 1.38e-01
786 64603 117415 3.840494e-01 7.589212e+01 146 1 7.589212e+01 146 1.374820 1.39e-01
787 73697 150023 5.592344e-01 2.349113e+01 94 1 2.349113e+01 94 1.373177 1.41e-01
788 2024 2939 1.077949e+00 5.747867e+00 13 1 5.747867e+00 13 1.372311 1.41e-01
789 8190 10825 6.526452e-01 4.635720e+00 10 1 4.635720e+00 10 1.372095 1.42e-01
790 56750 104443 8.259814e-01 3.951751e+00 12 1 3.951751e+00 12 1.371727 1.42e-01
791 55859 101888 6.000574e-01 1.141790e+01 28 1 1.141790e+01 28 1.369431 1.44e-01
792 72016 140848 4.441442e+00 3.080398e-01 2 1 3.080398e-01 2 1.368705 1.44e-01
793 8516 11371 4.376372e-01 2.098002e+01 84 1 2.098002e+01 84 1.367643 1.45e-01
794 72834 145667 9.800545e-01 3.995465e+00 11 1 3.995465e+00 11 1.366176 1.46e-01
795 65590 120445 1.495467e-01 2.011810e+02 415 1 2.011810e+02 415 1.363297 1.49e-01
796 73436 148966 2.046294e-01 1.919197e+02 283 1 1.919197e+02 283 1.362711 1.49e-01
797 71530 138265 1.113970e+00 5.992302e+00 22 1 5.992302e+00 22 1.360422 1.51e-01
798 66893 123672 4.914240e-01 1.807560e+01 33 1 1.807560e+01 33 1.358905 1.52e-01
799 73122 146761 4.677917e-01 3.561441e+01 74 1 3.561441e+01 74 1.358777 1.52e-01
800 21816 27581 5.616679e-01 1.008497e+01 27 1 1.008497e+01 27 1.358320 1.53e-01
801 73901 150847 1.109662e+00 7.903080e+00 21 1 7.903080e+00 21 1.356545 1.54e-01
802 49698 85499 5.492400e-01 2.291073e+01 72 1 2.291073e+01 72 1.356333 1.54e-01
803 41623 57153 5.007233e-01 7.155331e+00 16 1 7.155331e+00 16 1.354229 1.56e-01
804 49987 86998 2.185463e-01 1.329889e+02 166 1 1.329889e+02 166 1.353967 1.56e-01
805 22132 28006 2.250385e+00 7.573093e-01 3 1 7.573093e-01 3 1.353961 1.56e-01
806 46847 75524 4.592989e-01 2.434145e+01 61 1 2.434145e+01 61 1.353427 1.57e-01
807 48460 80418 8.770152e-01 3.009858e+00 9 1 3.009858e+00 9 1.352848 1.57e-01
808 64438 116223 4.426594e-01 3.624694e+01 69 1 3.624694e+01 69 1.352010 1.58e-01
809 64415 115921 3.308170e-01 8.683491e+01 189 1 8.683491e+01 189 1.351300 1.59e-01
810 46263 72842 1.712390e-01 3.217836e+02 527 1 3.217836e+02 527 1.349984 1.60e-01
811 36730 47283 2.361085e+00 1.394756e+00 11 1 1.394756e+00 11 1.348998 1.61e-01
812 26077 33583 1.520881e+00 6.048718e+00 55 1 6.048718e+00 55 1.348972 1.61e-01
813 45023 68898 2.447075e-01 1.840887e+02 326 1 1.840887e+02 326 1.348384 1.61e-01
814 43511 64436 2.786979e-01 3.803832e+01 42 1 3.803832e+01 42 1.347782 1.62e-01
815 71942 140440 7.991389e-01 8.287481e+00 21 1 8.287481e+00 21 1.346487 1.63e-01
816 75616 159545 6.783509e-01 4.336138e+00 8 1 4.336138e+00 8 1.345706 1.64e-01
817 69075 130897 6.149463e-01 1.551810e+01 45 1 1.551810e+01 45 1.345689 1.64e-01
818 73933 151165 2.447645e+00 1.436742e+00 10 1 1.436742e+00 10 1.345087 1.64e-01
820 68878 129887 6.447298e-01 1.587588e+01 50 1 1.587588e+01 50 1.342048 1.67e-01
821 41710 57398 6.216115e-01 7.747467e+00 27 1 7.747467e+00 27 1.341316 1.67e-01
822 8193 10829 4.729410e-01 3.053446e+01 78 1 3.053446e+01 78 1.340755 1.68e-01
823 71300 137126 4.429366e-01 1.110484e+01 21 1 1.110484e+01 21 1.340433 1.68e-01
824 37794 49063 5.826560e-01 1.372242e+01 38 1 1.372242e+01 38 1.339903 1.69e-01
825 50463 88424 2.524533e-01 1.374884e+02 252 1 1.374884e+02 252 1.339277 1.69e-01
826 68109 126567 4.716455e-01 5.042492e+01 159 1 5.042492e+01 159 1.337962 1.71e-01
827 42419 60638 1.676629e-01 2.154490e+02 398 1 2.154490e+02 398 1.337430 1.71e-01
828 63922 113535 5.394842e-01 9.234743e+00 19 1 9.234743e+00 19 1.337201 1.71e-01
829 72031 140973 1.315919e-01 2.932456e+02 420 1 2.932456e+02 420 1.337044 1.71e-01
830 55557 101111 6.331766e-01 4.340637e+01 202 1 4.340637e+01 202 1.336564 1.72e-01
831 8672 11548 1.397336e+00 1.286729e+00 4 1 1.286729e+00 4 1.336256 1.72e-01
832 51220 90889 5.041156e-01 3.244140e+01 79 1 3.244140e+01 79 1.336203 1.72e-01
833 45097 69195 2.591945e-01 1.769269e+02 352 1 1.769269e+02 352 1.335463 1.73e-01
834 65576 120382 1.893584e+00 9.318521e-01 4 1 9.318521e-01 4 1.332061 1.76e-01
835 73687 149893 3.919838e-01 6.586873e+01 258 1 6.586873e+01 258 1.331960 1.76e-01
836 51044 90194 3.942240e-01 1.504342e+01 35 1 1.504342e+01 35 1.331917 1.76e-01
837 8168 10759 2.298738e+00 7.028217e-01 3 1 7.028217e-01 3 1.329096 1.79e-01
838 27452 35582 2.505047e-01 8.309974e+01 230 1 8.309974e+01 230 1.328571 1.79e-01
839 71321 137275 1.595588e+00 2.203711e+00 12 1 2.203711e+00 12 1.328080 1.80e-01
840 56530 103646 4.007894e-01 5.699647e+01 149 1 5.699647e+01 149 1.327635 1.80e-01
841 37966 49432 2.845432e-01 1.181804e+02 256 1 1.181804e+02 256 1.327386 1.81e-01
843 52408 93727 1.095183e+00 1.087636e+01 60 1 1.087636e+01 60 1.324038 1.84e-01
844 43760 65539 2.090055e+00 2.151635e+00 11 1 2.151635e+00 11 1.323211 1.85e-01
845 42429 60679 2.292292e-01 1.792202e+02 300 1 1.792202e+02 300 1.322251 1.86e-01
846 12032 16281 7.118427e-01 1.285153e+01 42 1 1.285153e+01 42 1.320952 1.87e-01
847 43725 65394 8.259301e-01 4.621922e+00 17 1 4.621922e+00 17 1.320300 1.88e-01
848 38479 50445 2.437192e-01 8.807839e+01 148 1 8.807839e+01 148 1.319574 1.88e-01
849 640 989 1.054506e+00 2.560397e+00 7 1 2.560397e+00 7 1.319437 1.89e-01
850 73902 150858 2.745962e-01 1.280552e+02 354 1 1.280552e+02 354 1.318027 1.90e-01
851 49777 85910 1.843335e-01 1.809982e+02 280 1 1.809982e+02 280 1.317847 1.90e-01
852 621 936 1.035554e+00 1.321704e+01 64 1 1.321704e+01 64 1.317574 1.90e-01
853 56012 102142 3.562374e-01 1.454568e+02 350 1 1.454568e+02 350 1.316811 1.91e-01
854 337 458 6.263561e-01 1.560584e+01 60 1 1.560584e+01 60 1.316387 1.92e-01
855 7396 9421 2.529152e-01 6.005176e+01 81 1 6.005176e+01 81 1.315909 1.92e-01
856 45442 70262 1.294485e+00 1.387466e+00 3 1 1.387466e+00 3 1.315144 1.93e-01
857 70899 136429 3.218004e-01 9.775841e+01 228 1 9.775841e+01 228 1.313769 1.94e-01
858 76763 163086 2.166522e-01 1.071682e+02 214 1 1.071682e+02 214 1.312205 1.96e-01
859 45633 70966 5.143017e-01 2.670588e+01 82 1 2.670588e+01 82 1.311372 1.97e-01
860 27645 35930 2.148968e+00 2.220301e+00 15 1 2.220301e+00 15 1.311242 1.97e-01
861 69921 133776 7.018894e-01 1.172573e+01 66 1 1.172573e+01 66 1.310395 1.98e-01
862 56521 103582 9.519822e-01 4.811590e+00 18 1 4.811590e+00 18 1.309346 1.99e-01
863 73206 147451 2.943285e-01 5.049255e+01 84 1 5.049255e+01 84 1.308073 2.01e-01
865 60154 108889 5.836456e+00 5.169281e-01 6 1 5.169281e-01 6 1.305457 2.03e-01
866 9146 12326 2.288178e+00 1.359552e+00 8 1 1.359552e+00 8 1.304671 2.04e-01
867 66038 122231 3.441079e-01 1.402165e+01 23 1 1.402165e+01 23 1.303632 2.05e-01
868 55297 100317 8.454322e-01 1.470437e+01 32 1 1.470437e+01 32 1.301818 2.07e-01
869 49707 85565 8.754098e-01 9.449356e+00 33 1 9.449356e+00 33 1.299489 2.10e-01
870 73936 151207 4.157772e-01 2.955477e+01 55 1 2.955477e+01 55 1.298646 2.11e-01
871 46462 73857 4.359310e-01 2.628201e+01 45 1 2.628201e+01 45 1.298386 2.11e-01
872 65569 120375 8.362667e-01 4.265605e+00 5 1 4.265605e+00 5 1.298282 2.11e-01
873 64868 118721 1.924218e-01 2.398914e+02 490 1 2.398914e+02 490 1.297831 2.12e-01
874 51379 91477 5.884824e-01 2.332701e+01 72 1 2.332701e+01 72 1.297406 2.12e-01
875 68368 127879 4.107285e-01 2.284146e+01 74 1 2.284146e+01 74 1.297313 2.12e-01
876 47697 78440 3.851923e-01 4.004885e+01 132 1 4.004885e+01 132 1.297179 2.13e-01
877 9138 12284 6.456875e-01 1.372395e+01 46 1 1.372395e+01 46 1.296527 2.13e-01
878 12575 17076 8.754429e-01 3.600315e+00 10 1 3.600315e+00 10 1.294911 2.15e-01
879 57265 105493 5.173154e+00 4.651367e-01 5 1 4.651367e-01 5 1.294655 2.16e-01
880 19335 24133 6.905223e+00 2.009465e-01 3 1 2.009465e-01 3 1.293596 2.17e-01
881 47881 79033 3.613741e+00 6.821682e-01 6 1 6.821682e-01 6 1.293566 2.17e-01
882 63921 113531 4.677178e-01 2.565555e+01 58 1 2.565555e+01 58 1.293396 2.17e-01
883 69234 131731 7.013226e-01 2.916905e+01 141 1 2.916905e+01 141 1.293252 2.17e-01
884 28160 36758 7.483209e-01 4.433628e+00 9 1 4.433628e+00 9 1.293087 2.17e-01
885 2688 3716 1.573325e+00 3.492575e+00 24 1 3.492575e+00 24 1.292621 2.18e-01
886 46461 73856 8.521229e-01 2.868193e+00 10 1 2.868193e+00 10 1.292261 2.18e-01
887 43904 65851 5.042975e-01 2.627592e+01 75 1 2.627592e+01 75 1.292010 2.19e-01
888 23010 29549 5.956208e+00 2.806779e-01 4 1 2.806779e-01 4 1.291837 2.19e-01
889 53305 96298 2.946431e-01 9.243943e+01 299 1 9.243943e+01 299 1.291457 2.19e-01
890 42726 61999 7.004892e-01 4.108193e+00 9 1 4.108193e+00 9 1.290268 2.21e-01
891 53338 96414 6.280676e-01 1.522600e+01 74 1 1.522600e+01 74 1.289558 2.21e-01
892 72662 144485 4.285500e+00 4.629515e-01 4 1 4.629515e-01 4 1.288889 2.22e-01
893 28183 36801 1.884994e+00 4.152750e+00 27 1 4.152750e+00 27 1.286245 2.25e-01
894 46094 72243 4.621877e-01 2.580629e+01 97 1 2.580629e+01 97 1.286094 2.26e-01
895 74031 152452 3.997614e-01 4.307396e+01 109 1 4.307396e+01 109 1.285721 2.26e-01
896 71495 138131 8.498822e-01 2.670754e+00 7 1 2.670754e+00 7 1.285005 2.27e-01
897 74093 153301 2.892095e-01 2.202661e+02 519 1 2.202661e+02 519 1.284954 2.27e-01
898 48168 79694 4.236518e-01 2.770945e+01 85 1 2.770945e+01 85 1.284433 2.28e-01
899 65905 122012 1.767832e+00 2.740688e+00 9 1 2.740688e+00 9 1.282324 2.30e-01
900 68985 130316 9.884967e-01 7.300103e+00 21 1 7.300103e+00 21 1.281681 2.31e-01
901 69251 131840 9.379219e-01 2.405019e+00 4 1 2.405019e+00 4 1.281612 2.31e-01
902 59929 108552 9.419236e-01 3.830111e+00 10 1 3.830111e+00 10 1.281409 2.31e-01
903 68404 128077 1.504515e-01 2.505489e+02 445 1 2.505489e+02 445 1.281367 2.31e-01
904 52687 94587 7.458817e-01 1.026296e+01 30 1 1.026296e+01 30 1.281151 2.32e-01
905 51216 90884 4.103353e-01 1.547713e+01 27 1 1.547713e+01 27 1.280756 2.32e-01
906 65712 121195 3.590335e-01 2.836993e+01 62 1 2.836993e+01 62 1.280011 2.33e-01
907 74128 153492 8.803533e-01 7.341743e+00 18 1 7.341743e+00 18 1.279941 2.33e-01
908 68183 127090 4.239312e-01 6.359169e+01 193 1 6.359169e+01 193 1.278680 2.35e-01
909 48928 82647 5.098416e-01 2.052493e+01 50 1 2.052493e+01 50 1.277799 2.36e-01
910 38896 51122 3.918611e-01 3.206160e+01 114 1 3.206160e+01 114 1.277479 2.36e-01
911 65990 122174 3.525017e-01 1.944627e+01 28 1 1.944627e+01 28 1.276948 2.37e-01
912 48798 81932 2.436238e-01 1.637934e+02 263 1 1.637934e+02 263 1.275558 2.39e-01
913 42079 58988 2.779852e-01 1.350381e+02 295 1 1.350381e+02 295 1.274838 2.40e-01
914 42626 61733 3.295788e+00 4.213577e-01 3 1 4.213577e-01 3 1.274682 2.40e-01
915 64606 117465 3.785049e-01 1.245316e+01 20 1 1.245316e+01 20 1.274147 2.41e-01
916 6211 7676 3.210240e+00 1.984656e+00 19 1 1.984656e+00 19 1.271939 2.43e-01
917 41907 58162 1.121433e+00 4.801801e+00 35 1 4.801801e+00 35 1.271751 2.44e-01
918 58545 106975 1.436809e+00 3.495538e+00 17 1 3.495538e+00 17 1.271557 2.44e-01
919 47088 76249 3.231363e-01 4.474759e+01 68 1 4.474759e+01 68 1.271086 2.44e-01
920 64209 114935 4.034993e+00 4.430896e-01 2 1 4.430896e-01 2 1.269256 2.47e-01
921 41630 57169 6.107134e-01 1.377480e+01 35 1 1.377480e+01 35 1.268632 2.48e-01
922 42527 61296 9.245185e-01 4.909770e+00 17 1 4.909770e+00 17 1.268614 2.48e-01
923 3342 4587 1.323203e+00 6.296674e+00 30 1 6.296674e+00 30 1.267618 2.49e-01
924 60841 109678 2.370722e-01 7.690918e+01 173 1 7.690918e+01 173 1.267399 2.49e-01
925 49780 85954 2.774102e-01 6.531321e+01 89 1 6.531321e+01 89 1.267204 2.50e-01
926 52641 94445 7.452874e-01 1.693583e+01 80 1 1.693583e+01 80 1.266693 2.50e-01
927 68772 129493 3.483004e-01 5.344187e+01 153 1 5.344187e+01 153 1.265561 2.52e-01
928 72019 140900 1.913442e-01 1.663737e+02 282 1 1.663737e+02 282 1.265395 2.52e-01
929 26026 33473 9.413165e-01 2.110465e+00 7 1 2.110465e+00 7 1.265152 2.52e-01
930 10140 13764 2.051504e+00 5.829038e-01 3 1 5.829038e-01 3 1.264034 2.54e-01
931 8705 11658 4.782494e-01 1.674317e+01 41 1 1.674317e+01 41 1.262187 2.56e-01
932 71442 137863 1.442735e+00 2.218221e+00 7 1 2.218221e+00 7 1.261215 2.58e-01
933 77174 163701 3.713146e-01 3.839011e+01 73 1 3.839011e+01 73 1.258030 2.62e-01
934 55222 100090 9.227446e-01 3.196805e+00 11 1 3.196805e+00 11 1.257781 2.62e-01
935 51313 91222 1.006970e+00 1.472732e+01 112 1 1.472732e+01 112 1.257249 2.63e-01
936 49142 83374 1.493764e+00 9.672115e-01 3 1 9.672115e-01 3 1.257232 2.63e-01
937 48664 81023 3.917519e-01 5.515424e+01 160 1 5.515424e+01 160 1.256597 2.64e-01
938 19344 24162 2.376573e+00 1.188991e+00 13 1 1.188991e+00 13 1.256145 2.65e-01
939 70897 136413 3.585411e-01 3.906380e+01 73 1 3.906380e+01 73 1.255439 2.66e-01
940 43450 64218 7.287285e+00 1.051991e+00 19 1 1.051991e+00 19 1.255269 2.66e-01
941 47208 76429 1.310413e+00 1.477323e+00 7 1 1.477323e+00 7 1.254811 2.67e-01
942 59935 108568 7.341766e-01 6.433574e+00 12 1 6.433574e+00 12 1.253179 2.69e-01
943 71648 138978 1.132598e+00 4.035008e+00 19 1 4.035008e+00 19 1.252345 2.70e-01
944 53377 96508 7.772207e-01 1.647838e+01 59 1 1.647838e+01 59 1.252187 2.70e-01
945 65740 121316 1.149172e-01 6.775152e+02 941 1 6.775152e+02 941 1.250244 2.73e-01
946 45573 70777 2.769616e+00 8.800926e-01 6 1 8.800926e-01 6 1.249951 2.74e-01
947 36887 47621 1.554906e+00 1.939988e+00 6 1 1.939988e+00 6 1.249795 2.74e-01
948 60830 109627 4.586011e-01 2.678796e+01 71 1 2.678796e+01 71 1.249081 2.75e-01
949 68121 126680 3.473646e-01 5.914405e+01 102 1 5.914405e+01 102 1.247942 2.76e-01
950 43678 65270 3.511707e-01 8.304761e+01 162 1 8.304761e+01 162 1.246512 2.79e-01
951 36626 46788 1.695892e+00 1.763235e+00 13 1 1.763235e+00 13 1.245774 2.80e-01
952 32162 41680 6.926940e+00 3.454445e-01 8 1 3.454445e-01 8 1.245665 2.80e-01
953 37658 48763 4.816890e-01 1.224829e+01 34 1 1.224829e+01 34 1.245541 2.80e-01
954 46913 75834 4.803317e-01 1.707271e+01 34 1 1.707271e+01 34 1.244394 2.82e-01
955 49641 85159 2.315009e-01 1.798995e+02 430 1 1.798995e+02 430 1.243564 2.83e-01
956 51781 92460 3.454794e-01 3.090282e+01 41 1 3.090282e+01 41 1.242525 2.85e-01
957 44667 67385 2.854248e-01 5.889734e+01 140 1 5.889734e+01 140 1.241610 2.86e-01
958 27367 35397 2.199530e-01 8.051891e+01 108 1 8.051891e+01 108 1.240862 2.87e-01
959 68782 129606 1.208032e+00 7.033893e+00 38 1 7.033893e+00 38 1.240428 2.88e-01
960 68426 128196 6.506962e-01 4.549547e+00 11 1 4.549547e+00 11 1.239706 2.89e-01
961 47598 78036 2.653259e-01 2.636687e+01 87 1 2.636687e+01 87 1.238844 2.90e-01
962 74230 153849 5.590850e-01 4.975481e+01 171 1 4.975481e+01 171 1.238774 2.90e-01
963 48731 81443 5.496929e-01 1.778110e+01 62 1 1.778110e+01 62 1.237532 2.92e-01
964 48780 81812 1.715212e-01 1.514430e+02 225 1 1.514430e+02 225 1.237055 2.93e-01
965 72236 142298 5.485142e-01 9.824863e+00 26 1 9.824863e+00 26 1.233362 2.99e-01
966 73343 148490 3.563873e-01 2.337814e+01 35 1 2.337814e+01 35 1.232893 2.99e-01
967 69196 131338 5.266439e-01 1.848389e+01 43 1 1.848389e+01 43 1.232124 3.01e-01
968 42234 59735 3.265131e-01 2.358100e+01 29 1 2.358100e+01 29 1.231723 3.01e-01
969 71383 137561 8.075052e-01 1.014743e+01 28 1 1.014743e+01 28 1.231294 3.02e-01
970 48915 82522 2.359393e+00 8.831584e-01 5 1 8.831584e-01 5 1.230991 3.02e-01
971 50818 89399 1.252189e+00 6.080513e+00 24 1 6.080513e+00 24 1.230755 3.03e-01
972 74392 154476 3.550380e-01 3.037421e+01 42 1 3.037421e+01 42 1.230703 3.03e-01
973 49054 83085 6.265673e-01 1.959220e+01 53 1 1.959220e+01 53 1.230545 3.03e-01
974 49278 83940 1.299099e+00 1.624799e+00 8 1 1.624799e+00 8 1.230056 3.04e-01
975 74533 155319 2.075953e-01 1.107762e+02 154 1 1.107762e+02 154 1.229432 3.05e-01
976 28694 37683 3.708457e-01 2.182888e+01 44 1 2.182888e+01 44 1.229413 3.05e-01
977 75620 159588 3.592745e-01 3.076940e+01 66 1 3.076940e+01 66 1.227092 3.09e-01
978 46534 74307 3.129523e-01 6.009508e+01 106 1 6.009508e+01 106 1.226719 3.09e-01
979 67740 125301 5.405832e-01 3.324379e+01 89 1 3.324379e+01 89 1.226455 3.10e-01
980 10730 14423 3.679158e+00 3.517609e-01 4 1 3.517609e-01 4 1.225664 3.11e-01
981 46080 72161 2.321159e-01 1.172559e+02 225 1 1.172559e+02 225 1.224785 3.13e-01
982 56596 103857 5.257155e-01 1.111296e+01 41 1 1.111296e+01 41 1.223930 3.14e-01
983 64825 118321 2.850373e-01 1.242700e+02 238 1 1.242700e+02 238 1.223486 3.15e-01
985 64625 117686 2.275608e-01 7.682818e+01 132 1 7.682818e+01 132 1.220622 3.19e-01
986 67753 125349 5.149574e-01 1.036684e+01 20 1 1.036684e+01 20 1.220578 3.20e-01
987 55302 100330 2.425377e+00 1.066551e+00 5 1 1.066551e+00 5 1.220527 3.20e-01
988 42372 60193 6.982224e-01 2.279908e+00 3 1 2.279908e+00 3 1.220420 3.20e-01
989 74865 157288 2.821890e-01 8.485954e+01 188 1 8.485954e+01 188 1.219841 3.21e-01
990 40355 54171 5.410465e-01 2.155592e+01 44 1 2.155592e+01 44 1.217567 3.25e-01
991 73186 147311 2.991796e-01 1.549770e+01 17 1 1.549770e+01 17 1.217386 3.25e-01
992 21026 26414 8.307872e-01 1.014175e+01 66 1 1.014175e+01 66 1.216042 3.27e-01
993 48459 80417 7.107047e-01 4.128163e+00 7 1 4.128163e+00 7 1.215913 3.27e-01
994 1921 2726 6.706489e+00 2.218288e-01 2 1 2.218288e-01 2 1.215881 3.28e-01
995 25902 33236 5.037784e-01 4.618034e+01 130 1 4.618034e+01 130 1.214753 3.29e-01
996 47277 76518 1.985687e-01 4.697516e+01 65 1 4.697516e+01 65 1.213499 3.32e-01
997 40744 55018 5.438232e-01 5.109086e+00 10 1 5.109086e+00 10 1.211350 3.35e-01
998 36621 46734 1.014627e+00 2.639572e+00 6 1 2.639572e+00 6 1.211315 3.35e-01
999 71241 137041 8.414320e-01 3.250073e+00 16 1 3.250073e+00 16 1.209917 3.38e-01
1000 70059 134562 4.849142e-01 2.038957e+01 40 1 2.038957e+01 40 1.209197 3.39e-01
1001 44784 67901 2.607504e-01 1.151970e+02 197 1 1.151970e+02 197 1.209030 3.40e-01
1002 43481 64314 2.099363e-01 8.377539e+01 107 1 8.377539e+01 107 1.208050 3.41e-01
1003 70069 134629 2.841506e-01 5.535940e+01 116 1 5.535940e+01 116 1.206968 3.43e-01
1004 52798 95000 7.390079e-01 1.565424e+01 55 1 1.565424e+01 55 1.206153 3.45e-01
1005 6449 8107 4.798615e+00 5.034420e-01 5 1 5.034420e-01 5 1.205905 3.45e-01
1006 73127 146826 4.537044e-01 2.099103e+01 48 1 2.099103e+01 48 1.204136 3.48e-01
1007 20500 25596 3.171519e+00 8.391370e-01 9 1 8.391370e-01 9 1.202795 3.51e-01
1008 27543 35776 2.003838e+00 2.972609e+00 14 1 2.972609e+00 14 1.201670 3.53e-01
1009 21946 27774 2.021032e+00 4.127507e+00 24 1 4.127507e+00 24 1.199716 3.57e-01
1010 75732 160937 6.394135e-01 1.584325e+01 51 1 1.584325e+01 51 1.199588 3.57e-01
1011 70157 135042 2.371926e-01 1.540166e+02 305 1 1.540166e+02 305 1.198369 3.59e-01
1012 13064 17717 6.662517e-01 1.620119e+01 83 1 1.620119e+01 83 1.197234 3.61e-01
1013 51178 90691 6.814026e-01 2.762957e+01 58 1 2.762957e+01 58 1.196398 3.63e-01
1014 35768 45481 4.505658e-01 1.176657e+01 38 1 1.176657e+01 38 1.195744 3.64e-01
1015 55693 101453 4.623775e-01 4.735897e+01 117 1 4.735897e+01 117 1.194600 3.66e-01
1016 6596 8488 7.011398e-01 4.434657e+00 8 1 4.434657e+00 8 1.194247 3.67e-01
1017 49101 83197 2.766995e-01 5.892877e+01 139 1 5.892877e+01 139 1.193396 3.69e-01
1018 54565 98732 2.175354e+00 2.751306e+00 28 1 2.751306e+00 28 1.192145 3.71e-01
